NO_OF_FRAMES,3866,,,,,,,,,,,,,,
NO_OF_CAMERAS,6,,,,,,,,,,,,,,
NO_OF_BODIES,1,,,,,,,,,,,,,,
FREQUENCY,100,,,,,,,,,,,,,,
NO_OF_ANALOG,0,,,,,,,,,,,,,,
ANALOG_FREQUENCY,0,,,,,,,,,,,,,,
DESCRIPTION,--,,,,,,,,,,,,,,
TIME_STAMP,"2025-03-12, 21:18:58.117",11536.53549,,,,,,,,,,,,,
DATA_INCLUDED,6D,,,,,,,,,,,,,,
BODY_NAMES,z-axis,,,,,,,,,,,,,,
BODY_FILTERS,No filter,,,,,,,,,,,,,,
TRANSLATION_ORIGIN,Global,,,,,,,,,,,,,,
ROTATION_ORIGIN,Global,,,,,,,,,,,,,,
z-axis X,Y,Z,Roll,Pitch,Yaw,Residual,Rot[0],Rot[1],Rot[2],Rot[3],Rot[4],Rot[5],Rot[6],Rot[7],Rot[8]
1185.90258,-78.69152,1113.25663,-0.00134,0.02421,-0.00324,0.00552,1,-0.00006,-0.00042,0.00006,1,-0.00002,0.00042,0.00002,1
1185.90276,-78.68997,1113.25985,0.00642,0.00882,0.0077,0.01123,1,0.00013,-0.00015,-0.00013,1,0.00011,0.00015,-0.00011,1
1185.91054,-78.69446,1113.25705,0.00491,0.00411,-0.00699,0.0074,1,-0.00012,-0.00007,0.00012,1,0.00009,0.00007,-0.00009,1
1185.90292,-78.692,1113.25677,-0.00461,-0.00182,-0.00288,0.01152,1,-0.00005,0.00003,0.00005,1,-0.00008,-0.00003,0.00008,1
1185.90624,-78.68989,1113.26509,-0.01016,0.0036,-0.0037,0.01421,1,-0.00006,-0.00006,0.00006,1,-0.00018,0.00006,0.00018,1
1185.90747,-78.74946,1113.26627,-0.00943,0.00421,-0.00484,0.00978,1,-0.00008,-0.00007,0.00008,1,-0.00016,0.00007,0.00016,1
1185.89569,-78.82371,1113.26517,-0.00875,0.01038,-0.0155,0.01033,1,-0.00027,-0.00018,0.00027,1,-0.00015,0.00018,0.00015,1
1185.89515,-78.96639,1113.27231,-0.00798,0.02677,-0.00624,0.00819,1,-0.00011,-0.00047,0.00011,1,-0.00014,0.00047,0.00014,1
1185.88576,-79.1485,1113.27404,0.00461,0.02359,-0.01277,0.00989,1,-0.00022,-0.00041,0.00022,1,0.00008,0.00041,-0.00008,1
1185.87794,-79.34273,1113.26958,0.00177,0.02523,-0.01434,0.01342,1,-0.00025,-0.00044,0.00025,1,0.00003,0.00044,-0.00003,1
1185.86949,-79.55132,1113.26041,0.00402,0.00615,0.00092,0.03082,1,0.00002,-0.00011,-0.00002,1,0.00007,0.00011,-0.00007,1
1185.86674,-79.7216,1113.25269,0.00465,0.003,-0.00007,0.03471,1,0,-0.00005,0,1,0.00008,0.00005,-0.00008,1
1185.87459,-79.85661,1113.24957,0.01701,0.01445,0.00697,0.03752,1,0.00012,-0.00025,-0.00012,1,0.0003,0.00025,-0.0003,1
1185.86465,-79.9855,1113.24954,-0.00446,-0.01978,-0.00548,0.03003,1,-0.0001,0.00035,0.0001,1,-0.00008,-0.00035,0.00008,1
1185.8614,-80.07516,1113.25707,-0.00063,0.01091,-0.00608,0.02563,1,-0.00011,-0.00019,0.00011,1,-0.00001,0.00019,0.00001,1
1185.85361,-80.14954,1113.24833,-0.00324,0.01675,-0.0117,0.03448,1,-0.0002,-0.00029,0.0002,1,-0.00006,0.00029,0.00006,1
1185.85663,-80.23613,1113.25072,-0.00761,0.00514,-0.00719,0.03395,1,-0.00013,-0.00009,0.00013,1,-0.00013,0.00009,0.00013,1
1185.85067,-80.35372,1113.23784,0.00473,0.00189,-0.01643,0.02424,1,-0.00029,-0.00003,0.00029,1,0.00008,0.00003,-0.00008,1
1185.84051,-80.5067,1113.23055,0.01669,0.01363,-0.01374,0.02044,1,-0.00024,-0.00024,0.00024,1,0.00029,0.00024,-0.00029,1
1185.85588,-80.66713,1113.21647,0.02729,0.0096,-0.00719,0.01986,1,-0.00013,-0.00017,0.00013,1,0.00048,0.00017,-0.00048,1
1185.84636,-80.8428,1113.21342,0.03629,-0.00193,-0.00833,0.01543,1,-0.00015,0.00003,0.00015,1,0.00063,-0.00003,-0.00063,1
1185.86602,-81.00651,1113.2129,0.03355,-0.00477,-0.00293,0.02037,1,-0.00005,0.00008,0.00005,1,0.00059,-0.00008,-0.00059,1
1185.88224,-81.18171,1113.19931,0.03249,-0.00124,-0.0024,0.00593,1,-0.00004,0.00002,0.00004,1,0.00057,-0.00002,-0.00057,1
1185.88121,-81.34203,1113.21513,0.02083,-0.00018,0.00066,0.00643,1,0.00001,0,-0.00001,1,0.00036,0,-0.00036,1
1185.90096,-81.47511,1113.21224,0.02476,0.01148,-0.01054,0.0132,1,-0.00018,-0.0002,0.00018,1,0.00043,0.0002,-0.00043,1
1185.89762,-81.59995,1113.206,0.00064,-0.00015,-0.02231,0.00256,1,-0.00039,0,0.00039,1,0.00001,0,-0.00001,1
1185.87356,-81.70871,1113.20607,0.0029,0.01854,-0.01388,0.01766,1,-0.00024,-0.00032,0.00024,1,0.00005,0.00032,-0.00005,1
1185.85577,-81.82358,1113.19826,0.00992,0.01615,-0.01697,0.01401,1,-0.0003,-0.00028,0.0003,1,0.00017,0.00028,-0.00017,1
1185.8089,-81.94761,1113.19775,-0.0104,-0.00088,-0.01991,0.01843,1,-0.00035,0.00002,0.00035,1,-0.00018,-0.00002,0.00018,1
1185.79045,-82.10856,1113.19967,0.0116,0.03655,-0.0177,0.01601,1,-0.00031,-0.00064,0.00031,1,0.0002,0.00064,-0.0002,1
1185.76903,-82.26516,1113.20803,-0.00337,0.03236,-0.00151,0.01489,1,-0.00003,-0.00056,0.00003,1,-0.00006,0.00056,0.00006,1
1185.76486,-82.44256,1113.19283,-0.00088,0.04747,-0.00784,0.01594,1,-0.00014,-0.00083,0.00014,1,-0.00002,0.00083,0.00002,1
1185.76903,-82.56803,1113.1993,-0.01215,0.02104,-0.01122,0.02392,1,-0.0002,-0.00037,0.0002,1,-0.00021,0.00037,0.00021,1
1185.78434,-82.72442,1113.20257,-0.0202,0.05352,-0.00152,0.00474,1,-0.00003,-0.00093,0.00003,1,-0.00035,0.00093,0.00035,1
1185.79702,-82.85587,1113.18386,-0.01743,0.03962,-0.00097,0.01147,1,-0.00002,-0.00069,0.00002,1,-0.0003,0.00069,0.0003,1
1185.78463,-82.97821,1113.18048,-0.02772,0.05142,0.00598,0.01071,1,0.0001,-0.0009,-0.0001,1,-0.00048,0.0009,0.00048,1
1185.766,-83.07628,1113.18275,-0.02926,0.02321,0.00024,0.01173,1,0,-0.00041,0,1,-0.00051,0.00041,0.00051,1
1185.73979,-83.1893,1113.17098,-0.01756,0.03583,0.00036,0.00721,1,0.00001,-0.00063,-0.00001,1,-0.00031,0.00063,0.00031,1
1185.7182,-83.31046,1113.17121,-0.02109,0.01497,-0.00171,0.01413,1,-0.00003,-0.00026,0.00003,1,-0.00037,0.00026,0.00037,1
1185.69826,-83.4637,1113.18696,-0.02069,0.02534,0.00661,0.01403,1,0.00012,-0.00044,-0.00012,1,-0.00036,0.00044,0.00036,1
1185.69204,-83.62964,1113.17948,-0.00955,0.02278,0.01496,0.0196,1,0.00026,-0.0004,-0.00026,1,-0.00017,0.0004,0.00017,1
1185.68942,-83.79703,1113.168,-0.01724,0.00273,0.00072,0.02128,1,0.00001,-0.00005,-0.00001,1,-0.0003,0.00005,0.0003,1
1185.67952,-83.94265,1113.18001,-0.0045,0.00714,0.00349,0.02019,1,0.00006,-0.00012,-0.00006,1,-0.00008,0.00012,0.00008,1
1185.67528,-84.07814,1113.16699,-0.00152,0.01415,-0.00118,0.01997,1,-0.00002,-0.00025,0.00002,1,-0.00003,0.00025,0.00003,1
1185.6695,-84.2173,1113.16883,0.00661,0.01427,0.005,0.02249,1,0.00009,-0.00025,-0.00009,1,0.00012,0.00025,-0.00012,1
1185.66506,-84.36914,1113.17658,-0.00666,0.00545,0.00978,0.02802,1,0.00017,-0.0001,-0.00017,1,-0.00012,0.0001,0.00012,1
1185.64611,-84.51727,1113.17098,0.01665,-0.00633,-0.0009,0.01846,1,-0.00002,0.00011,0.00002,1,0.00029,-0.00011,-0.00029,1
1185.62144,-84.6718,1113.13964,-0.05721,-0.01486,-0.01359,0.07946,1,-0.00024,0.00026,0.00024,1,-0.001,-0.00026,0.001,1
1185.6233,-84.79478,1113.14695,-0.04455,-0.02213,-0.00575,0.06333,1,-0.0001,0.00039,0.0001,1,-0.00078,-0.00039,0.00078,1
1185.61839,-84.91253,1113.15345,-0.05184,-0.01933,-0.00066,0.06791,1,-0.00001,0.00034,0.00001,1,-0.0009,-0.00034,0.0009,1
1185.593,-85.06784,1113.14077,-0.02816,-0.0082,-0.00026,0.06083,1,0,0.00014,0,1,-0.00049,-0.00014,0.00049,1
1185.575,-85.22773,1113.1469,-0.01238,0.01421,0.00371,0.05892,1,0.00006,-0.00025,-0.00006,1,-0.00022,0.00025,0.00022,1
1185.53963,-85.3649,1113.1475,-0.00269,0.01052,0.0011,0.04166,1,0.00002,-0.00018,-0.00002,1,-0.00005,0.00018,0.00005,1
1185.52621,-85.47775,1113.14976,0.01455,0.02781,0.00274,0.0332,1,0.00005,-0.00049,-0.00005,1,0.00025,0.00049,-0.00025,1
1185.5123,-85.59639,1113.16589,0.00192,0.02985,-0.00153,0.02816,1,-0.00003,-0.00052,0.00003,1,0.00003,0.00052,-0.00003,1
1185.48648,-85.69964,1113.15321,0.02358,0.02906,0.00554,0.02201,1,0.0001,-0.00051,-0.0001,1,0.00041,0.00051,-0.00041,1
1185.46385,-85.82239,1113.14138,0.01724,0.0113,-0.00249,0.01723,1,-0.00004,-0.0002,0.00004,1,0.0003,0.0002,-0.0003,1
1185.46406,-85.9418,1113.13557,0.02729,0.02313,-0.00746,0.01875,1,-0.00013,-0.0004,0.00013,1,0.00048,0.0004,-0.00048,1
1185.46954,-86.08315,1113.10656,-0.03731,0.02046,-0.02312,0.06587,1,-0.0004,-0.00036,0.0004,1,-0.00065,0.00036,0.00065,1
1185.45942,-86.21744,1113.10841,-0.03612,0.03666,-0.0269,0.06976,1,-0.00047,-0.00064,0.00047,1,-0.00063,0.00064,0.00063,1
1185.43597,-86.36634,1113.10667,-0.0405,0.02113,-0.02196,0.07024,1,-0.00038,-0.00037,0.00038,1,-0.00071,0.00037,0.00071,1
1185.42667,-86.54654,1113.09063,-0.03519,0.04131,-0.02187,0.07805,1,-0.00038,-0.00072,0.00038,1,-0.00061,0.00072,0.00061,1
1185.40934,-86.69087,1113.08927,-0.03169,0.05652,-0.02135,0.08629,1,-0.00037,-0.00099,0.00037,1,-0.00055,0.00099,0.00055,1
1185.39562,-86.82713,1113.10098,-0.04071,0.04005,-0.02116,0.08472,1,-0.00037,-0.0007,0.00037,1,-0.00071,0.0007,0.00071,1
1185.3921,-86.96152,1113.08854,-0.01607,0.03368,-0.01897,0.06533,1,-0.00033,-0.00059,0.00033,1,-0.00028,0.00059,0.00028,1
1185.3737,-87.08768,1113.09288,-0.03344,0.00113,-0.01279,0.05091,1,-0.00022,-0.00002,0.00022,1,-0.00058,0.00002,0.00058,1
1185.34536,-87.20464,1113.12237,-0.02225,0.02355,-0.01729,0.0569,1,-0.0003,-0.00041,0.0003,1,-0.00039,0.00041,0.00039,1
1185.35544,-87.34245,1113.11367,-0.03486,0.01269,-0.01269,0.04925,1,-0.00022,-0.00022,0.00022,1,-0.00061,0.00022,0.00061,1
1185.34922,-87.47341,1113.09453,-0.01591,0.00017,-0.01193,0.03252,1,-0.00021,0,0.00021,1,-0.00028,0,0.00028,1
1185.29626,-87.60506,1113.11339,-0.02063,0.0125,-0.00829,0.0232,1,-0.00014,-0.00022,0.00014,1,-0.00036,0.00022,0.00036,1
